11.05.2021 22:01:00;*1377;RUB;238.50;5411;238.50
11.05.2021 20:16:00;*1377;RUB;80.00;5814;80.00
11.05.2021 08:46:45;*1377;RUB;26.00;4111;26.00
10.05.2021 14:42:27;*1377;RUB;263.98;5411;263.98
10.05.2021 12:56:50;*1377;RUB;130.00;4111;130.00
10.05.2021 12:55:08;*1377;RUB;130.00;4111;130.00
10.05.2021 12:54:36;*1377;RUB;130.00;4111;130.00
08.05.2021 11:46:36;*1377;RUB;850.00;5211;850.00
08.05.2021 11:36:57;*1377;RUB;1100.00;5231;1100.00
07.05.2021 15:39:59;*1377;RUB;130.00;4111;130.00
07.05.2021 15:39:25;*1377;RUB;52.00;4111;52.00
03.05.2021 16:12:29;*1377;RUB;796.00;4814;796.00
03.05.2021 12:15:04;*1377;RUB;101.50;5411;101.50
03.05.2021 12:03:44;*1377;RUB;3539.00;5722;3539.00
30.04.2021 12:35:31;*1377;RUB;615.80;5411;615.80
30.04.2021 12:20:31;*1377;RUB;1100.00;5499;1100.00
29.04.2021 20:20:48;*1377;RUB;2100.00;4111;2100.00
29.04.2021 20:17:37;*1377;RUB;822.11;5411;822.11
29.04.2021 11:34:50;*1377;RUB;740.00;5814;740.00
29.04.2021 09:09:11;*1377;RUB;52.00;4111;52.00
28.04.2021 20:19:28;*1377;RUB;432.30;5411;432.30
28.04.2021 08:26:50;*1377;RUB;52.00;4111;52.00
27.04.2021 22:53:17;*1377;RUB;507.39;5411;507.39
27.04.2021 08:25:18;*1377;RUB;52.00;4111;52.00
25.04.2021 12:05:03;*1377;RUB;831.87;5411;831.87
24.04.2021 18:54:02;*1377;RUB;1135.00;5411;1135.00
24.04.2021 18:47:48;*1377;RUB;775.51;5411;775.51
23.04.2021 20:39:13;*1377;RUB;600.00;5499;600.00
23.04.2021 20:14:50;*1377;RUB;716.70;5411;716.70
23.04.2021 19:51:03;*1377;RUB;1359.80;5912;1359.80
23.04.2021 09:20:17;*1377;RUB;26.00;4111;26.00
23.04.2021 09:11:40;*1377;RUB;335.00;9399;335.00
23.04.2021 09:09:19;*1377;RUB;1814.25;9399;1814.25
22.04.2021 11:19:06;*1377;RUB;330.00;5814;330.00
22.04.2021 08:53:27;*1377;RUB;26.00;4111;26.00
19.04.2021 14:40:57;*1377;RUB;153.70;5411;153.70
19.04.2021 13:08:15;*1377;RUB;37.00;4131;37.00
19.04.2021 10:10:34;*1377;RUB;52.00;4111;52.00
18.04.2021 17:28:29;*1377;RUB;658.00;5499;658.00
17.04.2021 17:19:27;*1377;RUB;1807.30;5411;1807.30
16.04.2021 19:31:13;*1377;RUB;908.00;5411;908.00
16.04.2021 19:02:07;*1377;RUB;204.50;5411;204.50
16.04.2021 17:28:07;*1377;RUB;102.70;5411;102.70
16.04.2021 07:54:27;*1377;RUB;407.00;5814;407.00
16.04.2021 06:29:21;*1377;RUB;52.00;4111;52.00
15.04.2021 14:58:19;*1377;RUB;144.99;5411;144.99
14.04.2021 15:26:52;*1377;RUB;70.00;5814;70.00
